t,north,east,down,vel,roll,pitch,speed,throttle
2.39,150.328,296.612,-20.27,15.0654,0.257094,-2.03333,14.6673,0.24
2.4,150.328,296.612,-20.27,15.0654,0.257661,-2.03871,14.6673,0.24
2.41,150.454,297.084,-20.2696,15.0664,0.258771,-2.03969,14.6673,0.24
2.42,150.454,297.084,-20.2696,15.0664,0.259986,-2.03974,14.6673,0.24
2.43,150.612,297.673,-20.2689,15.0677,0.261687,-2.04432,14.6488,0.24
2.44,150.707,298.026,-20.2684,15.0687,0.264623,-2.05008,14.6488,0.24
2.45,150.707,298.026,-20.2684,15.0687,0.266033,-2.05558,14.6488,0.24
2.46,150.864,298.613,-20.2672,15.0709,0.266536,-2.06181,14.6488,0.24
2.47,150.864,298.613,-20.2672,15.0709,0.269024,-2.06234,14.6488,0.24
2.48,150.99,299.082,-20.2661,15.0718,0.265202,-2.06435,14.8061,0.24
2.49,151.116,299.551,-20.2649,15.0718,0.26516,-2.06644,14.8061,0.24
2.5,151.116,299.551,-20.2649,15.0729,0.262859,-2.06833,14.8061,0.24
2.51,151.274,300.137,-20.2631,15.0738,0.265681,-2.07078,14.8061,0.24
2.52,151.274,300.137,-20.2631,15.0738,0.265444,-2.06752,14.8061,0.24
2.53,151.4,300.605,-20.2616,15.0746,0.266745,-2.06742,14.7421,0.24
2.54,151.4,300.605,-20.2616,15.0746,0.270606,-2.06609,14.7421,0.24
2.55,151.494,300.956,-20.2605,15.0745,0.26936,-2.06587,14.7421,0.24
2.56,151.494,300.956,-20.2605,15.0745,0.268776,-2.06892,14.7421,0.24
2.57,151.652,301.54,-20.2584,15.074,0.27528,-2.06853,14.7421,0.24
2.58,151.778,302.007,-20.2569,15.0731,0.272848,-2.06962,14.7742,0.24
2.59,151.778,302.007,-20.2569,15.0731,0.272294,-2.06917,14.7742,0.24
2.6,151.904,302.474,-20.2553,15.0732,0.269399,-2.0661,14.7742,0.24
2.61,151.904,302.474,-20.2553,15.0732,0.273592,-2.06475,14.7742,0.24
2.62,152.028,302.946,-20.255,15.0736,0.277351,-2.06857,14.7742,0.24
2.63,152.153,303.417,-20.2545,15.0743,0.27621,-2.0665,14.6859,0.24
2.64,152.153,303.417,-20.2545,15.0743,0.275066,-2.06967,14.6859,0.24
2.65,152.278,303.887,-20.2539,15.0749,0.274722,-2.07494,14.6859,0.24
2.66,152.278,303.887,-20.2539,15.0749,0.27482,-2.07685,14.6859,0.24
2.67,152.434,304.474,-20.2528,15.074,0.272047,-2.07739,14.6859,0.24
2.68,152.434,304.474,-20.2528,15.074,0.273497,-2.0776,14.6859,0.24
2.69,152.558,304.943,-20.2518,15.0752,0.273332,-2.07798,14.7504,0.24
2.7,152.683,305.412,-20.2507,15.0749,0.271187,-2.08044,14.7504,0.24
2.71,152.683,305.412,-20.2507,15.0749,0.269249,-2.07853,14.7504,0.24
2.72,152.808,305.88,-20.2494,15.0739,0.269282,-2.07919,14.7504,0.24
2.73,152.808,305.88,-20.2494,15.0739,0.268216,-2.07854,14.7504,0.24
2.74,152.933,306.348,-20.248,15.0755,0.265902,-2.07776,14.761,0.24
2.75,153.058,306.816,-20.2466,15.0748,0.265499,-2.08366,14.761,0.24
2.76,153.058,306.816,-20.2466,15.0748,0.262748,-2.08193,14.761,0.24
2.77,153.215,307.4,-20.2447,15.0746,0.260487,-2.08138,14.761,0.24
2.78,153.215,307.4,-20.2447,15.0746,0.256909,-2.07836,14.761,0.24
2.79,153.34,307.867,-20.2432,15.0744,0.259694,-2.07448,14.6558,0.24
2.8,153.34,307.867,-20.2432,15.0744,0.261079,-2.07359,14.6558,0.24
2.81,153.465,308.334,-20.2416,15.074,0.260045,-2.07206,14.6558,0.24
2.82,153.59,308.807,-20.2408,15.0753,0.260724,-2.06967,14.6558,0.24
2.83,153.59,308.807,-20.2408,15.0753,0.262914,-2.07173,14.6558,0.24
2.84,153.715,309.279,-20.24,15.0772,0.260235,-2.07676,14.8124,0.24
2.85,153.715,309.279,-20.24,15.0772,0.261026,-2.07659,14.8124,0.24
2.86,153.84,309.751,-20.2389,15.0769,0.262556,-2.08102,14.8124,0.24
2.87,153.84,309.751,-20.2389,15.0769,0.26036,-2.08562,14.8124,0.24
2.88,153.996,310.339,-20.2374,15.0785,0.257703,-2.08952,14.8124,0.24
2.89,153.996,310.339,-20.2374,15.0785,0.255619,-2.0882,14.8124,0.24
2.9,154.121,310.809,-20.236,15.0785,0.257431,-2.0895,14.7663,0.24
2.91,154.247,311.279,-20.2345,15.0785,0.251945,-2.09261,14.7663,0.24
2.92,154.247,311.279,-20.2345,15.0785,0.251766,-2.09114,14.7663,0.24
2.93,154.372,311.748,-20.2331,15.08,0.249328,-2.08618,14.7663,0.24
2.94,154.372,311.748,-20.2331,15.08,0.248488,-2.08607,14.7663,0.24
2.95,154.497,312.217,-20.2315,15.0797,0.248993,-2.08137,14.7662,0.24
2.96,154.623,312.685,-20.2299,15.079,0.246325,-2.08033,14.7662,0.24
2.97,154.623,312.685,-20.2299,15.079,0.247023,-2.07974,14.7662,0.24
2.98,154.779,313.27,-20.2277,15.0781,0.244914,-2.08046,14.7662,0.24
2.99,154.779,313.27,-20.2277,15.0781,0.244219,-2.08221,14.7662,0.24
3,154.905,313.737,-20.226,15.0766,0.242801,-2.07637,14.7507,0.24
3.01,154.905,313.737,-20.226,15.0766,0.243597,-2.07615,14.7507,0.24
3.02,155.03,314.205,-20.2242,15.0754,0.240203,-2.07187,14.7507,0.24
3.03,155.03,314.205,-20.2242,15.0754,0.24419,-2.07342,14.7507,0.24
3.04,155.155,314.677,-20.2245,15.0763,0.243417,-2.07967,14.7507,0.24
3.05,155.279,315.15,-20.2247,15.0768,0.245688,-2.07964,14.7673,0.24
3.06,155.279,315.15,-20.2247,15.0768,0.248935,-2.07639,14.7673,0.24
3.07,155.404,315.621,-20.2247,15.0763,0.249303,-2.07398,14.7673,0.24
3.08,155.404,315.621,-20.2247,15.0763,0.25149,-2.07025,14.7673,0.24
3.09,155.56,316.209,-20.2246,15.0777,0.250316,-2.07418,14.7673,0.24
3.1,155.685,316.679,-20.2243,15.0793,0.248553,-2.07372,14.7673,0.24
3.11,155.685,316.679,-20.2243,15.0793,0.248875,-2.07827,14.7469,0.24
3.12,155.809,317.149,-20.2238,15.0804,0.246161,-2.07628,14.7469,0.24
3.13,155.809,317.149,-20.2238,15.0804,0.246936,-2.07726,14.7469,0.24
3.14,155.934,317.618,-20.2232,15.0801,0.241966,-2.07412,14.7469,0.24
3.15,155.934,317.618,-20.2232,15.0801,0.239772,-2.07045,14.7469,0.24
3.16,156.059,318.087,-20.2226,15.0806,0.240942,-2.06772,14.7739,0.24
3.17,156.184,318.555,-20.2218,15.08,0.235221,-2.06488,14.7739,0.24
3.18,156.184,318.555,-20.2218,15.08,0.231273,-2.06022,14.7739,0.24
3.19,156.341,319.14,-20.2208,15.0796,0.231954,-2.05819,14.7739,0.24
3.2,156.341,319.14,-20.2208,15.0796,0.233234,-2.05514,14.7739,0.24
3.21,156.466,319.608,-20.22,15.0785,0.229899,-2.05253,14.7412,0.24
3.22,156.591,320.075,-20.219,15.0771,0.23156,-2.05156,14.7412,0.24
3.23,156.591,320.075,-20.219,15.0771,0.235309,-2.0548,14.7412,0.24
3.24,156.715,320.548,-20.2192,15.0782,0.238919,-2.05652,14.7412,0.24
3.25,156.715,320.548,-20.2192,15.0782,0.239933,-2.05742,14.7412,0.24
3.26,156.838,321.021,-20.2192,15.0795,0.241408,-2.05919,14.7364,0.24
3.27,156.838,321.021,-20.2192,15.0795,0.243183,-2.06021,14.7364,0.24
3.28,156.962,321.493,-20.2191,15.0808,0.245819,-2.06293,14.7364,0.24
3.29,157.117,322.082,-20.2187,15.0813,0.243639,-2.06693,14.7364,0.24
3.3,157.117,322.082,-20.2187,15.0813,0.243575,-2.06418,14.7364,0.24
3.31,157.241,322.552,-20.2181,15.0822,0.244407,-2.06198,14.7044,0.24
3.32,157.241,322.552,-20.2181,15.0822,0.241683,-2.06007,14.7044,0.24
3.33,157.365,323.022,-20.2176,15.0821,0.239729,-2.06183,14.7044,0.24
3.34,157.489,323.491,-20.2169,15.083,0.238832,-2.06121,14.7044,0.24
3.35,157.489,323.491,-20.2169,15.083,0.235153,-2.05807,14.7044,0.24
3.36,157.614,323.96,-20.2161,15.0829,0.237972,-2.05712,14.7311,0.24
3.37,157.614,323.96,-20.2161,15.0829,0.235156,-2.06067,14.7311,0.24
3.38,157.738,324.429,-20.2151,15.0836,0.231737,-2.06241,14.7311,0.24
3.39,157.738,324.429,-20.2151,15.0836,0.229538,-2.06272,14.7311,0.24
3.4,157.894,325.014,-20.2139,15.0852,0.228015,-2.06281,14.7311,0.24
3.41,158.019,325.481,-20.2128,15.0848,0.22382,-2.05955,14.7512,0.24
3.42,158.019,325.481,-20.2128,15.0848,0.222512,-2.05932,14.7512,0.24
3.43,158.144,325.949,-20.2117,15.0848,0.21868,-2.06358,14.7512,0.24
3.44,158.144,325.949,-20.2117,15.0848,0.217877,-2.06048,14.7512,0.24
3.45,158.269,326.421,-20.2119,15.0855,0.220859,-2.05962,14.7512,0.24
3.46,158.393,326.892,-20.2119,15.0866,0.219878,-2.05896,14.6547,0.24
3.47,158.393,326.892,-20.2119,15.0866,0.219878,-2.05896,14.6547,0.24
3.48,158.393,326.892,-20.2119,15.0866,0.219878,-2.05896,14.6547,0.24
3.49,158.393,326.892,-20.2119,15.0866,0.219878,-2.05896,14.6547,0.24
3.5,158.393,326.892,-20.2119,15.0866,0.219878,-2.05896,14.6547,0.24
3.51,158.393,326.892,-20.2119,15.0866,0.219878,-2.05896,14.6547,0.24
3.52,158.393,326.892,-20.2119,15.0866,0.221038,-2.06195,14.6547,0.24
3.53,158.518,327.363,-20.2118,15.0866,0.222469,-2.06693,14.6547,0.24
3.54,158.518,327.363,-20.2118,15.0866,0.221518,-2.07151,14.6547,0.24
3.55,158.674,327.951,-20.2113,15.0873,0.219972,-2.07234,14.6547,0.24
3.56,158.674,327.951,-20.2113,15.0873,0.222119,-2.073,14.6547,0.24
3.57,158.799,328.421,-20.2107,15.0871,0.220953,-2.07474,14.7032,0.24
3.58,158.799,328.421,-20.2107,15.0871,0.220338,-2.07484,14.7032,0.24
3.59,158.924,328.89,-20.21,15.0876,0.219551,-2.08063,14.7032,0.24
3.6,159.048,329.364,-20.2105,15.0887,0.219754,-2.08643,14.7032,0.24
3.61,159.048,329.364,-20.2105,15.0887,0.21949,-2.09192,14.7032,0.24
3.62,159.173,329.837,-20.2107,15.09,0.217849,-2.09239,14.7872,0.24
3.63,159.173,329.837,-20.2107,15.09,0.217714,-2.09503,14.7872,0.24
3.64,159.297,330.309,-20.2107,15.0909,0.218865,-2.09775,14.7872,0.24
3.65,159.453,330.898,-20.2104,15.0924,0.219669,-2.10113,14.7872,0.24
3.66,159.453,330.898,-20.2104,15.0924,0.21569,-2.09588,14.7872,0.24
3.67,159.578,331.368,-20.21,15.0928,0.214902,-2.09812,14.6638,0.24
3.68,159.578,331.368,-20.21,15.0928,0.209622,-2.09921,14.6638,0.24
3.69,159.703,331.839,-20.2093,15.0941,0.209867,-2.10194,14.6638,0.24
3.7,159.703,331.839,-20.2093,15.0941,0.205856,-2.10692,14.6638,0.24
3.71,159.828,332.308,-20.2085,15.0943,0.205098,-2.10695,14.6638,0.24
3.72,159.984,332.895,-20.2073,15.0938,0.206966,-2.10563,14.8199,0.24
3.73,159.984,332.895,-20.2073,15.0938,0.204419,-2.10406,14.8199,0.24
3.74,160.11,333.364,-20.2062,15.0945,0.200144,-2.10076,14.8199,0.24
3.75,160.11,333.364,-20.2062,15.0945,0.196879,-2.09941,14.8199,0.24
3.76,160.235,333.832,-20.205,15.0952,0.192424,-2.10204,14.8199,0.24
3.77,160.235,333.832,-20.205,15.0952,0.188299,-2.10067,14.8199,0.24
3.78,160.36,334.3,-20.2037,15.094,0.185601,-2.0956,14.7592,0.24
3.79,160.486,334.768,-20.2024,15.0936,0.184002,-2.09639,14.7592,0.24
3.8,160.486,334.768,-20.2024,15.0936,0.179881,-2.09728,14.7592,0.24
3.81,160.61,335.239,-20.2021,15.0942,0.181623,-2.09826,14.7592,0.24
3.82,160.61,335.239,-20.2021,15.0942,0.185179,-2.09844,14.7592,0.24
3.83,160.764,335.83,-20.2018,15.0972,0.185771,-2.09667,14.7035,0.24
3.84,160.764,335.83,-20.2018,15.0972,0.183921,-2.10004,14.7035,0.24
3.85,160.857,336.183,-20.2015,15.098,0.186151,-2.10113,14.7035,0.24
3.86,160.857,336.183,-20.2015,15.098,0.186438,-2.09583,14.7035,0.24
3.87,161.012,336.772,-20.201,15.1002,0.184593,-2.09476,14.7035,0.24
3.88,161.136,337.242,-20.2004,15.102,0.181712,-2.09629,14.7786,0.24
3.89,161.136,337.242,-20.2004,15.102,0.181909,-2.09734,14.7786,0.24
3.9,161.261,337.713,-20.1998,15.1026,0.178114,-2.09545,14.7786,0.24
3.91,161.261,337.713,-20.1998,15.1026,0.179451,-2.09454,14.7786,0.24
3.92,161.385,338.182,-20.199,15.1025,0.179807,-2.0921,14.7786,0.24
3.93,161.51,338.651,-20.1983,15.1039,0.179915,-2.08728,14.8081,0.24
3.94,161.51,338.651,-20.1983,15.1039,0.183238,-2.08813,14.8081,0.24
3.95,161.635,339.12,-20.1973,15.1032,0.18272,-2.09197,14.8081,0.24
3.96,161.635,339.12,-20.1973,15.1032,0.178085,-2.08658,14.8081,0.24
3.97,161.792,339.706,-20.1961,15.1025,0.174904,-2.08644,14.8081,0.24
3.98,161.792,339.706,-20.1961,15.1025,0.172609,-2.08528,14.8081,0.24
3.99,161.917,340.174,-20.195,15.1022,0.170712,-2.08287,14.8385,0.24
4,161.917,340.174,-20.195,15.1022,0.170246,-2.07984,14.8385,0.24
4.01,162.042,340.641,-20.1939,15.1005,0.172641,-2.07954,14.8385,0.24
4.02,162.166,341.111,-20.1941,15.0997,0.173713,-2.07316,14.8385,0.24
4.03,162.166,341.111,-20.1941,15.0997,0.171715,-2.07088,14.8385,0.24
4.04,162.321,341.699,-20.1946,15.1003,0.171755,-2.06663,14.7963,0.24
4.05,162.321,341.699,-20.1946,15.1003,0.173689,-2.06255,14.7963,0.24
4.06,162.414,342.051,-20.1949,15.101,0.171883,-2.05814,14.7963,0.24
4.07,162.569,342.638,-20.1952,15.1001,0.174716,-2.05894,14.7963,0.24
4.08,162.569,342.638,-20.1952,15.1001,0.171817,-2.0572,14.7963,0.24
4.09,162.694,343.107,-20.1954,15.1005,0.165123,-2.05791,14.6772,0.24
4.1,162.694,343.107,-20.1954,15.1005,0.166734,-2.0552,14.6772,0.24
4.11,162.818,343.575,-20.1954,15.099,0.169495,-2.05393,14.6772,0.24
4.12,162.818,343.575,-20.1954,15.099,0.166035,-2.05156,14.6772,0.24
4.13,162.943,344.044,-20.1956,15.0981,0.166817,-2.04791,14.6772,0.24
4.14,163.068,344.512,-20.1956,15.0989,0.162342,-2.04407,14.7574,0.24
4.15,163.068,344.512,-20.1956,15.0989,0.156573,-2.04425,14.7574,0.24
4.16,163.193,344.979,-20.1955,15.0994,0.154185,-2.04224,14.7574,0.24
4.17,163.193,344.979,-20.1955,15.0994,0.157283,-2.04426,14.7574,0.24
4.18,163.349,345.563,-20.1952,15.0997,0.157305,-2.04378,14.7574,0.24
4.19,163.474,346.03,-20.1948,15.0989,0.155296,-2.04312,14.7298,0.24
4.2,163.474,346.03,-20.1948,15.0989,0.154652,-2.04229,14.7298,0.24
4.21,163.6,346.497,-20.1942,15.0979,0.152539,-2.04354,14.7298,0.24
4.22,163.6,346.497,-20.1942,15.0979,0.15467,-2.04622,14.7298,0.24
4.23,163.724,346.97,-20.1954,15.0986,0.153781,-2.04727,14.7298,0.24
4.24,163.724,346.97,-20.1954,15.0986,0.153623,-2.04637,14.7298,0.24
4.25,163.848,347.442,-20.1965,15.0993,0.150871,-2.04776,14.7469,0.24
4.26,163.972,347.913,-20.1972,15.1004,0.156195,-2.05521,14.7469,0.24
4.27,163.972,347.913,-20.1972,15.1004,0.152075,-2.05523,14.7469,0.24
4.28,164.128,348.501,-20.1977,15.1004,0.152603,-2.05502,14.7469,0.24
4.29,164.128,348.501,-20.1977,15.1004,0.154986,-2.05737,14.7469,0.24
4.3,164.253,348.97,-20.198,15.1008,0.156773,-2.05903,14.776,0.24
4.31,164.377,349.44,-20.1981,15.101,0.152551,-2.06127,14.776,0.24
4.32,164.377,349.44,-20.1981,15.101,0.152782,-2.06044,14.776,0.24
4.33,164.502,349.909,-20.198,15.1008,0.15294,-2.05982,14.776,0.24
4.34,164.502,349.909,-20.198,15.1008,0.153128,-2.05898,14.776,0.24
4.35,164.628,350.377,-20.1979,15.1014,0.153075,-2.05826,14.7578,0.24
4.36,164.628,350.377,-20.1979,15.1014,0.149756,-2.0586,14.7578,0.24
4.37,164.753,350.845,-20.1975,15.1017,0.150457,-2.06034,14.7578,0.24
4.38,164.91,351.43,-20.1969,15.1013,0.150873,-2.05829,14.7578,0.24
4.39,164.91,351.43,-20.1969,15.1013,0.145758,-2.05656,14.7578,0.24
4.4,165.035,351.898,-20.1962,15.0997,0.142534,-2.06011,14.7936,0.24
4.41,165.035,351.898,-20.1962,15.0997,0.144256,-2.06158,14.7936,0.24
4.42,165.161,352.365,-20.1956,15.0998,0.144726,-2.06235,14.7936,0.24
4.43,165.161,352.365,-20.1956,15.0998,0.142383,-2.0622,14.7936,0.24
4.44,165.286,352.836,-20.1961,15.1004,0.142301,-2.06364,14.7936,0.24
4.45,165.411,353.307,-20.1968,15.1024,0.142957,-2.06564,14.7831,0.24
4.46,165.411,353.307,-20.1968,15.1024,0.141807,-2.06619,14.7831,0.24
4.47,165.536,353.777,-20.1973,15.1027,0.143458,-2.06729,14.7831,0.24
4.48,165.536,353.777,-20.1973,15.1027,0.143051,-2.06853,14.7831,0.24
4.49,165.693,354.365,-20.1975,15.1038,0.145537,-2.06468,14.7831,0.24
4.5,165.818,354.834,-20.1975,15.1044,0.14676,-2.06252,14.841,0.24
4.51,165.818,354.834,-20.1975,15.1044,0.147298,-2.06136,14.841,0.24
4.52,165.944,355.303,-20.1973,15.1046,0.148982,-2.06324,14.841,0.24
4.53,165.944,355.303,-20.1973,15.1046,0.154947,-2.06104,14.841,0.24
4.54,166.069,355.772,-20.1969,15.1046,0.154294,-2.0601,14.841,0.24
4.55,166.069,355.772,-20.1969,15.1046,0.152336,-2.05952,14.841,0.24
4.56,166.069,355.772,-20.1969,15.1046,0.152336,-2.05952,14.841,0.24
4.57,166.069,355.772,-20.1969,15.1046,0.152336,-2.05952,14.841,0.24
4.58,166.069,355.772,-20.1969,15.1046,0.152336,-2.05952,14.841,0.24
4.59,166.069,355.772,-20.1969,15.1046,0.152336,-2.05952,14.841,0.24
4.6,166.069,355.772,-20.1969,15.1046,0.151979,-2.0586,14.841,0.24
4.61,166.195,356.24,-20.1964,15.1038,0.153008,-2.05913,14.6759,0.24
4.62,166.321,356.708,-20.1959,15.1029,0.151221,-2.05505,14.6759,0.24
4.63,166.321,356.708,-20.1959,15.1029,0.15282,-2.05435,14.6759,0.24
4.64,166.479,357.293,-20.1952,15.1019,0.154494,-2.05067,14.6759,0.24
4.65,166.479,357.293,-20.1952,15.1019,0.154681,-2.04806,14.6759,0.24
4.66,166.605,357.76,-20.1946,15.1017,0.155988,-2.04841,14.7383,0.24
4.67,166.732,358.227,-20.1939,15.102,0.152266,-2.04436,14.7383,0.24
4.68,166.732,358.227,-20.1939,15.102,0.155731,-2.04572,14.7383,0.24
4.69,166.856,358.7,-20.1947,15.1029,0.161921,-2.05453,14.7383,0.24
4.7,166.856,358.7,-20.1947,15.1029,0.171296,-2.06003,14.7383,0.24
4.71,167.011,359.289,-20.1953,15.1034,0.171736,-2.06174,14.7749,0.24
4.72,167.105,359.642,-20.1955,15.1043,0.178024,-2.06369,14.7749,0.24
4.73,167.105,359.642,-20.1955,15.1043,0.179946,-2.06445,14.7749,0.24
4.74,167.26,360.23,-20.1957,15.104,0.181922,-2.06531,14.7749,0.24
4.75,167.26,360.23,-20.1957,15.104,0.18431,-2.06549,14.7749,0.24
4.76,167.385,360.699,-20.1956,15.1042,0.188547,-2.06647,14.7119,0.24
4.77,167.385,360.699,-20.1956,15.1042,0.185332,-2.06791,14.7119,0.24
4.78,167.51,361.169,-20.1953,15.1039,0.182778,-2.06937,14.7119,0.24
4.79,167.636,361.637,-20.1948,15.1027,0.185939,-2.0696,14.7119,0.24
4.8,167.636,361.637,-20.1948